host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,days_as_host,host_response_time_hours,bathroom_type,amenities_count,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bathroom_type_,bathroom_type_bath,bathroom_type_baths,bathroom_type_half-bath,bathroom_type_private bath,bathroom_type_shared bath,bathroom_type_shared baths
98,99,1,14.0,14.0,1,0,13.74127669776054,100.59057768138616,Private room,2,1.0,1,1,451.0,1,365,1,0,19,49,324,18,8,0,4.72,4.78,4.56,4.72,4.78,4.44,4.83,0,14,1,13,0,0.87,3607,1,private bath,23,0,0,1,0,0,0,0,0,1,0,0
98,99,1,14.0,14.0,1,0,13.73914,100.59144,Private room,2,1.0,1,1,451.0,1,365,1,13,43,73,348,12,6,1,4.92,4.92,4.75,4.92,4.83,4.67,4.75,0,14,1,13,0,0.63,3607,1,private bath,23,0,0,1,0,0,0,0,0,1,0,0
100,100,1,4.0,5.0,1,1,13.748597420558994,100.49808461643188,Private room,2,1.0,1,1,800.0,2,365,1,5,9,19,263,127,89,8,4.92,4.93,4.98,4.9,4.97,4.83,4.96,1,4,0,4,0,6.79,789,1,private bath,28,0,0,1,0,0,0,0,0,1,0,0
100,100,1,24.0,24.0,1,1,13.751679429829526,100.58229380205374,Entire home/apt,2,1.0,1,1,1200.0,4,90,1,0,15,45,320,15,6,0,5.0,5.0,4.93,5.0,4.93,4.71,4.93,0,19,19,0,0,0.74,1279,1,bath,30,1,0,0,0,0,1,0,0,0,0,0
100,100,0,158.0,242.0,1,1,13.72415,100.56154,Entire home/apt,2,1.0,1,1,3371.0,1,365,1,0,7,33,69,51,28,0,4.88,4.94,4.94,4.88,4.86,4.8,4.8,1,5,5,0,0,2.58,3640,1,bath,12,1,0,0,0,0,1,0,0,0,0,0
100,93,1,3.0,3.0,1,1,13.80412,100.57066,Entire home/apt,2,1.5,1,1,570.0,20,365,1,19,28,55,330,9,5,0,4.89,4.89,5.0,5.0,4.89,4.78,5.0,0,3,3,0,0,0.47,4423,1,baths,35,1,0,0,0,0,0,1,0,0,0,0
100,100,0,1.0,1.0,1,1,13.712050215438476,100.46282474454414,Private room,4,1.0,2,2,990.0,2,365,1,18,43,73,170,2,1,0,4.5,5.0,4.5,5.0,5.0,4.0,5.0,0,1,0,1,0,0.1,3573,1,private bath,17,0,0,1,0,0,0,0,0,1,0,0
100,100,0,74.0,108.0,1,1,13.760845216910122,100.5703684317158,Entire home/apt,5,1.0,2,3,4400.0,1,365,1,7,33,63,153,26,8,1,4.54,4.58,4.38,4.58,4.81,4.62,4.54,1,74,74,0,0,1.26,2909,1,bath,22,1,0,0,0,0,1,0,0,0,0,0
100,97,1,2.0,2.0,1,1,13.7770109,100.5026439,Private room,2,1.0,1,1,2069.0,1,365,1,19,34,53,304,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,1,1,0,0.09,807,1,private bath,25,0,0,1,0,0,0,0,0,1,0,0
100,100,0,62.0,89.0,1,1,13.737882,100.56618,Entire home/apt,2,1.0,1,1,4057.0,3,180,1,24,54,84,359,52,34,3,4.79,4.79,4.63,4.73,4.88,4.79,4.67,1,49,49,0,0,2.61,923,1,bath,34,1,0,0,0,0,1,0,0,0,0,0
100,100,1,2.0,2.0,1,1,13.728565179886075,100.57210190041134,Private room,2,1.0,1,2,2143.0,4,365,1,11,15,40,287,23,22,3,5.0,4.96,4.87,5.0,4.96,4.96,5.0,0,2,0,2,0,1.8,3767,1,private bath,23,0,0,1,0,0,0,0,0,1,0,0
100,100,1,2.0,2.0,1,1,13.741098834460912,100.52377833862302,Private room,3,1.0,1,2,1600.0,1,1125,1,3,18,48,320,43,28,4,4.84,4.84,4.7,4.51,4.86,4.84,4.74,1,1,0,1,0,2.08,782,1,private bath,23,0,0,1,0,0,0,0,0,1,0,0
100,97,1,8.0,8.0,1,1,13.6987807,100.420955,Entire home/apt,1,1.0,1,1,580.0,30,180,1,0,3,33,124,7,5,2,5.0,4.86,4.86,5.0,4.86,4.57,5.0,0,8,8,0,0,0.35,1064,1,bath,33,1,0,0,0,0,1,0,0,0,0,0
100,99,1,9.0,9.0,1,1,13.930847103835864,100.58039805872193,Entire home/apt,2,1.0,1,1,843.0,1,365,1,17,44,74,164,53,41,5,4.77,4.7,4.77,4.85,4.87,4.62,4.75,1,9,9,0,0,2.77,942,1,bath,37,1,0,0,0,0,1,0,0,0,0,0
100,99,1,10.0,13.0,1,1,13.736569781523093,100.5852987851471,Private room,2,1.0,1,1,1515.0,1,365,1,2,20,47,292,76,51,1,4.89,4.91,4.89,4.87,4.93,4.76,4.86,0,10,1,9,0,3.79,3915,1,private bath,25,0,0,1,0,0,0,0,0,1,0,0
100,100,1,4.0,5.0,1,1,13.748982393110229,100.49617111896836,Private room,2,1.0,1,1,800.0,2,1125,1,5,9,20,279,134,86,4,4.93,4.97,4.94,4.95,4.98,4.87,4.95,1,4,0,4,0,6.5,789,1,private bath,29,0,0,1,0,0,0,0,0,1,0,0
100,100,1,4.0,5.0,1,1,13.746764142135207,100.49612683152051,Private room,2,1.0,1,1,600.0,2,365,1,2,5,21,282,127,87,5,4.86,4.92,4.91,4.95,4.97,4.91,4.93,1,4,0,4,0,6.23,789,1,private bath,29,0,0,1,0,0,0,0,0,1,0,0
100,100,1,43.0,43.0,1,1,13.84526110171294,100.6474205588416,Entire home/apt,2,1.0,1,1,1900.0,30,365,1,2,13,43,134,7,4,0,5.0,5.0,4.86,5.0,5.0,4.86,5.0,1,35,35,0,0,0.39,982,1,bath,38,1,0,0,0,0,1,0,0,0,0,0
100,89,0,38.0,72.0,1,1,13.7934722,100.5877227,Entire home/apt,2,1.5,1,1,1500.0,2,60,1,7,37,67,67,4,4,0,4.0,4.0,4.25,5.0,4.0,4.0,4.0,0,20,1,19,0,0.37,2019,1,baths,22,1,0,0,0,0,0,1,0,0,0,0
100,99,1,10.0,13.0,1,1,13.736588735396904,100.5852910653174,Private room,2,1.0,1,1,585.0,1,365,1,9,23,53,294,6,2,0,5.0,4.67,4.67,5.0,5.0,4.83,4.83,0,10,1,9,0,0.29,3915,1,private bath,21,0,0,1,0,0,0,0,0,1,0,0
100,100,1,8.0,10.0,1,1,13.71796,100.52026,Entire home/apt,2,1.5,1,1,1200.0,29,365,1,12,24,54,329,3,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,6,6,0,0,0.15,3528,1,baths,54,1,0,0,0,0,0,1,0,0,0,0
100,100,0,55.0,95.0,1,1,13.7349431,100.5578683,Entire home/apt,4,1.5,2,2,4179.0,1,365,1,19,48,78,168,27,10,0,4.67,4.74,4.48,5.0,4.96,4.85,4.67,1,52,52,0,0,1.29,938,1,baths,39,1,0,0,0,0,0,1,0,0,0,0
75,67,0,1.0,2.0,1,1,13.745305,100.5741511,Entire home/apt,3,1.0,2,2,1750.0,28,365,1,0,23,53,54,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.09,782,24,bath,43,1,0,0,0,0,1,0,0,0,0,0
100,98,0,16.0,16.0,1,1,13.7453544,100.6121657,Entire home/apt,2,1.0,1,1,1262.0,5,365,1,12,35,65,335,12,11,1,4.83,4.92,4.42,5.0,4.92,4.5,4.92,1,14,14,0,0,0.78,922,1,bath,37,1,0,0,0,0,1,0,0,0,0,0
100,94,1,4.0,5.0,1,1,13.73523,100.55271,Private room,2,1.0,1,1,1036.0,2,365,1,14,44,74,75,6,3,0,4.83,5.0,5.0,4.83,5.0,4.67,4.83,1,4,0,4,0,0.3,3488,1,shared bath,25,0,0,1,0,0,0,0,0,0,1,0
97,94,1,13.0,16.0,1,1,13.709891153395178,100.57571294282124,Private room,2,1.5,1,1,1398.0,1,365,1,20,47,77,258,1,1,0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,1,13,2,11,0,0.1,2775,1,baths,16,0,0,1,0,0,0,1,0,0,0,0
97,94,1,13.0,16.0,1,1,13.7371,100.56237,Private room,1,1.0,1,1,1234.0,1,365,1,18,48,78,258,7,3,0,4.71,4.57,4.57,4.86,5.0,4.71,4.57,1,13,2,11,0,0.48,2775,1,private bath,32,0,0,1,0,0,0,0,0,1,0,0
97,94,1,13.0,16.0,1,1,13.73755372836093,100.56324497040204,Private room,2,1.5,1,1,944.0,1,365,1,13,31,58,238,13,8,0,4.54,4.85,4.62,4.62,4.69,4.85,4.62,1,13,2,11,0,0.89,2775,1,baths,16,0,0,1,0,0,0,1,0,0,0,0
100,100,1,6.0,7.0,1,1,13.72206047627928,100.57753359531318,Entire home/apt,3,1.0,1,2,1943.0,3,365,1,5,8,8,8,54,24,0,4.8,4.7,4.76,4.81,4.93,4.8,4.7,1,6,5,0,0,2.61,2499,1,bath,48,1,0,0,0,0,1,0,0,0,0,0
100,99,1,6.0,17.0,1,1,13.726285725960834,100.6034692749381,Entire home/apt,2,1.0,1,1,1250.0,1,365,1,16,43,73,348,29,25,3,4.76,4.76,4.83,4.86,4.79,4.59,4.79,1,6,4,2,0,1.64,3407,1,bath,6,1,0,0,0,0,1,0,0,0,0,0
98,95,1,34.0,34.0,1,1,13.720872666003238,100.5903463509262,Entire home/apt,8,3.5,4,5,5500.0,1,365,1,24,49,75,165,1,0,0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,0,20,20,0,0,0.06,2798,1,baths,33,1,0,0,0,0,0,1,0,0,0,0
100,99,0,7.0,7.0,1,1,13.720862824356743,100.7563217558197,Private room,2,1.0,1,1,953.0,1,365,1,19,46,72,346,117,70,4,4.83,4.77,4.8,4.77,4.85,4.67,4.8,0,7,0,7,0,5.65,814,1,private bath,13,0,0,1,0,0,0,0,0,1,0,0
100,80,1,15.0,15.0,1,1,13.709876858634455,100.60233936835203,Entire home/apt,4,2.0,1,2,2300.0,28,365,1,15,17,47,144,2,2,0,5.0,5.0,4.5,5.0,5.0,5.0,4.5,0,15,15,0,0,0.2,3175,1,baths,40,1,0,0,0,0,0,1,0,0,0,0
100,99,0,7.0,7.0,1,1,13.720483724433654,100.75624665396728,Private room,5,1.0,1,5,1531.0,1,365,1,5,12,34,295,31,23,1,4.87,4.77,4.84,4.9,4.9,4.65,4.74,0,7,0,7,0,1.57,814,1,private bath,13,0,0,1,0,0,0,0,0,1,0,0
100,99,1,16.0,16.0,1,1,13.73275673883742,100.4721561575724,Entire home/apt,2,1.0,1,1,1020.0,28,90,1,8,8,8,77,3,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,13,13,0,0,0.16,4842,1,bath,35,1,0,0,0,0,1,0,0,0,0,0
99,91,0,80.0,325.0,1,1,13.7538,100.57603,Entire home/apt,4,1.0,0,1,1071.0,20,365,1,19,49,79,85,16,13,1,4.25,4.44,4.5,4.19,4.5,4.44,4.31,0,27,27,0,0,0.8,2915,1,bath,27,1,0,0,0,0,1,0,0,0,0,0
97,84,1,6.0,7.0,1,1,13.7381497,100.5669474,Private room,4,2.0,2,2,10786.0,1,365,1,25,55,85,360,2,1,0,4.5,4.5,5.0,5.0,5.0,4.5,4.5,0,6,0,6,0,0.1,921,3,baths,46,0,0,1,0,0,0,1,0,0,0,0
91,91,0,18.0,26.0,1,1,13.74470119711249,100.6047760219752,Private room,2,1.0,1,1,995.0,7,365,1,2,31,61,335,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,9,3,6,0,0.1,1124,1,private bath,36,0,0,1,0,0,0,0,0,1,0,0
100,100,0,237.0,267.0,1,1,13.74393,100.55625,Entire home/apt,2,1.0,1,1,2669.0,5,365,1,13,43,73,163,7,2,0,4.57,4.43,4.86,5.0,4.86,4.86,4.43,1,58,58,0,0,0.34,3363,1,bath,20,1,0,0,0,0,1,0,0,0,0,0
100,100,0,3.0,5.0,1,1,13.775873202894587,100.58034759073912,Entire home/apt,10,2.0,3,5,3034.0,1,365,1,13,30,60,330,22,12,0,4.82,4.77,4.91,4.77,4.91,4.68,4.77,1,3,3,0,0,1.23,2703,1,baths,31,1,0,0,0,0,0,1,0,0,0,0
100,100,0,3.0,5.0,1,1,13.790885,100.572615,Entire home/apt,14,3.0,5,7,5173.0,1,365,1,15,32,56,331,50,45,1,4.72,4.7,4.62,4.86,4.9,4.64,4.64,1,3,3,0,0,3.49,2703,1,baths,41,1,0,0,0,0,0,1,0,0,0,0
100,100,0,3.0,5.0,1,1,13.7797853,100.5831303,Entire home/apt,14,3.0,6,7,5000.0,1,365,1,9,16,44,319,13,13,1,4.85,4.85,4.77,5.0,5.0,4.54,4.85,1,3,3,0,0,3.31,2703,1,baths,41,1,0,0,0,0,0,1,0,0,0,0
100,27,0,31.0,31.0,1,1,13.79953,100.50512,Entire home/apt,2,1.0,1,1,490.0,32,365,1,2,2,24,299,2,1,0,5.0,5.0,3.5,5.0,4.5,5.0,4.5,0,31,31,0,0,0.1,1962,3,bath,16,1,0,0,0,0,1,0,0,0,0,0
97,100,1,6.0,9.0,1,1,13.7360771,100.551819,Private room,2,1.5,1,2,976.0,2,1125,1,3,33,63,64,17,14,5,5.0,5.0,5.0,5.0,5.0,4.88,5.0,0,6,0,4,2,1.06,775,1,baths,42,0,0,1,0,0,0,1,0,0,0,0
100,99,0,123.0,133.0,1,1,13.735405889622854,100.55894846550004,Entire home/apt,2,1.0,1,1,2914.0,5,365,1,11,35,65,155,18,5,0,4.33,4.44,4.61,4.5,4.56,4.5,4.28,1,123,123,0,0,0.94,824,1,bath,18,1,0,0,0,0,1,0,0,0,0,0
100,100,0,1.0,1.0,1,1,13.805486517460784,100.55723132081748,Entire home/apt,4,2.0,2,2,2871.0,21,365,1,0,28,58,333,5,2,0,4.2,4.8,3.8,4.2,3.8,4.8,3.4,1,1,1,0,0,0.33,781,1,baths,39,1,0,0,0,0,0,1,0,0,0,0
100,99,0,79.0,84.0,1,1,13.712613088866512,100.52132561802864,Entire home/apt,2,1.0,1,2,1579.0,1,365,1,22,52,82,357,38,22,2,4.55,4.42,4.39,4.47,4.55,4.08,4.45,1,76,73,3,0,1.81,2878,1,bath,35,1,0,0,0,0,1,0,0,0,0,0
100,99,1,22.0,48.0,1,1,13.755215681588297,100.56744855617524,Entire home/apt,2,1.0,1,1,1915.0,21,180,1,0,22,52,142,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,12,12,0,0,0.11,2149,1,bath,29,1,0,0,0,0,1,0,0,0,0,0
100,100,0,14.0,20.0,1,1,13.7549747,100.500766,Private room,3,1.0,1,3,611.0,1,7,1,7,32,62,63,67,33,0,4.49,4.66,4.61,4.63,4.67,4.51,4.69,1,4,0,4,0,3.24,3835,1,private bath,23,0,0,1,0,0,0,0,0,1,0,0
96,100,1,2.0,2.0,1,1,13.70485,100.59169,Entire home/apt,2,1.0,1,1,800.0,28,365,1,0,20,50,140,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,2,2,0,0,0.2,797,1,bath,34,1,0,0,0,0,1,0,0,0,0,0
100,73,0,146.0,154.0,1,1,13.75694,100.56736,Entire home/apt,2,1.5,1,1,2043.0,7,365,1,3,33,63,338,9,5,0,4.56,4.56,4.67,4.56,4.44,4.78,4.56,0,138,138,0,0,0.44,2370,1,baths,34,1,0,0,0,0,0,1,0,0,0,0
100,73,0,146.0,154.0,1,1,13.755075743429533,100.56798887092094,Entire home/apt,2,1.5,1,1,2700.0,7,365,1,22,52,82,357,5,1,0,4.6,4.2,4.2,4.8,4.8,5.0,4.0,0,138,138,0,0,0.24,2370,1,baths,34,1,0,0,0,0,0,1,0,0,0,0
100,96,0,1.0,1.0,1,1,13.75947810070465,100.56844047187006,Entire home/apt,2,1.0,1,1,1580.0,2,90,1,10,29,59,59,39,21,3,4.77,4.82,4.51,4.82,4.95,4.87,4.74,0,1,1,0,0,1.89,775,1,bath,28,1,0,0,0,0,1,0,0,0,0,0
100,100,1,66.0,75.0,1,1,13.7355803,100.5569722,Entire home/apt,2,1.0,1,1,1888.0,1,60,1,19,49,79,79,82,46,0,4.79,4.72,4.84,4.54,4.82,4.89,4.79,1,66,66,0,0,4.05,3752,1,bath,42,1,0,0,0,0,1,0,0,0,0,0
100,100,0,5.0,5.0,1,1,13.950895687866666,100.57950146748584,Private room,2,0.0,1,1,750.0,1,365,1,30,60,90,365,2,1,0,5.0,4.5,5.0,5.0,4.5,4.5,5.0,0,5,0,5,0,0.14,828,24,shared baths,7,0,0,1,0,0,0,0,0,0,0,1
100,99,1,22.0,48.0,1,1,13.74292,100.55956,Entire home/apt,4,2.0,2,2,2517.0,21,180,1,0,27,57,147,2,0,0,4.5,4.5,4.5,4.5,5.0,5.0,4.5,1,12,12,0,0,0.1,2149,1,baths,29,1,0,0,0,0,0,1,0,0,0,0
100,100,0,142.0,287.0,1,1,13.715811031116178,100.58596795005325,Entire home/apt,2,1.0,1,1,3266.0,1,180,1,25,55,85,360,53,15,1,4.64,4.77,4.57,4.57,4.81,4.72,4.53,1,121,120,0,1,2.56,3439,1,bath,35,1,0,0,0,0,1,0,0,0,0,0
86,97,0,10.0,15.0,1,1,13.71644339664979,100.58435744855812,Entire home/apt,4,2.0,2,2,1800.0,2,1125,1,0,0,0,147,3,0,0,4.67,4.67,4.33,4.67,4.67,4.67,4.67,1,9,9,0,0,0.15,3268,1,baths,25,1,0,0,0,0,0,1,0,0,0,0
96,92,1,4.0,5.0,1,1,13.73863015617428,100.55940629905778,Entire home/apt,2,1.5,1,0,4500.0,1,365,1,6,33,63,63,28,6,0,4.86,4.79,4.93,4.71,4.86,4.79,4.86,1,3,3,0,0,1.37,781,1,baths,32,1,0,0,0,0,0,1,0,0,0,0
86,64,0,11.0,20.0,1,1,13.7041,100.61149,Entire home/apt,2,1.0,1,2,1120.0,1,60,1,26,56,86,361,3,3,0,4.33,5.0,4.0,5.0,5.0,4.67,4.33,0,11,11,0,0,0.25,2484,1,bath,32,1,0,0,0,0,1,0,0,0,0,0
100,99,0,123.0,133.0,1,1,13.744737151512,100.55689353115255,Entire home/apt,4,2.0,2,2,5771.0,5,365,1,17,41,71,161,34,12,1,4.85,4.82,4.79,4.82,4.71,4.91,4.68,1,123,123,0,0,1.69,824,1,baths,46,1,0,0,0,0,0,1,0,0,0,0
100,99,0,123.0,133.0,1,1,13.74339,100.55543,Entire home/apt,2,1.0,1,1,3174.0,5,365,1,22,52,82,172,14,7,1,4.5,4.36,4.57,4.57,4.43,4.5,4.29,1,123,123,0,0,0.69,824,1,bath,45,1,0,0,0,0,1,0,0,0,0,0
100,96,0,36.0,66.0,1,1,13.757605743165952,100.56903300270127,Entire home/apt,2,1.0,1,1,2229.0,1,365,1,13,34,64,339,27,17,0,4.7,4.74,4.85,4.59,4.67,4.81,4.67,1,34,34,0,0,1.41,2164,1,bath,3,1,0,0,0,0,1,0,0,0,0,0
100,100,1,3.0,5.0,1,1,13.738775396332455,100.54124768672231,Entire home/apt,4,1.0,1,2,7500.0,1,180,1,5,31,61,152,47,26,1,4.87,4.81,4.87,4.89,4.91,4.87,4.68,1,1,1,0,0,2.27,3885,1,bath,55,1,0,0,0,0,1,0,0,0,0,0
75,51,0,628.0,642.0,1,1,13.75962,100.49763,Private room,2,1.0,1,1,1290.0,1,365,1,24,54,84,359,28,18,0,4.71,4.79,4.64,4.96,4.86,4.57,4.75,0,79,7,72,0,1.37,3696,3,private bath,5,0,0,1,0,0,0,0,0,1,0,0
100,99,1,25.0,32.0,1,1,13.806223684184378,100.52887289864276,Entire home/apt,4,1.0,1,1,911.0,5,60,1,9,12,23,101,37,24,2,4.78,4.73,4.57,4.54,4.76,4.68,4.76,0,24,24,0,0,1.83,3889,1,bath,43,1,0,0,0,0,1,0,0,0,0,0
90,100,0,2.0,2.0,0,1,13.7544276,100.611904,Private room,2,1.0,1,1,1000.0,1,365,1,23,50,80,350,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,2,0,2,0,2.0,1052,1,private bath,9,0,0,1,0,0,0,0,0,1,0,0
100,99,0,123.0,133.0,1,1,13.742692382219843,100.55682518074757,Entire home/apt,2,1.0,1,1,3057.0,5,365,1,24,54,84,174,15,2,0,4.73,4.87,4.93,4.93,4.8,4.8,4.87,1,123,123,0,0,0.72,824,1,bath,46,1,0,0,0,0,1,0,0,0,0,0
100,27,0,31.0,31.0,1,1,13.797467767345276,100.50411719308715,Entire home/apt,2,1.0,1,1,495.0,30,365,1,16,19,21,289,3,1,0,4.67,4.67,5.0,5.0,5.0,5.0,5.0,0,31,31,0,0,0.18,1962,3,bath,16,1,0,0,0,0,1,0,0,0,0,0
99,97,0,67.0,68.0,1,1,13.760851143372946,100.57017685158591,Entire home/apt,5,1.0,2,3,4250.0,1,365,1,22,52,82,357,33,8,1,4.52,4.48,4.55,4.48,4.48,4.61,4.48,1,56,56,0,0,1.7,2187,1,bath,22,1,0,0,0,0,1,0,0,0,0,0
100,100,1,25.0,33.0,1,1,13.73517393488399,100.56728054436648,Entire home/apt,4,2.0,2,2,6213.0,2,100,1,9,27,57,147,56,36,3,4.91,4.95,4.98,4.98,4.98,4.91,4.86,1,23,23,0,0,2.7,2408,1,baths,44,1,0,0,0,0,0,1,0,0,0,0
100,89,0,38.0,72.0,1,1,13.792395677586605,100.5885154246076,Private room,2,1.5,1,1,1005.0,2,365,1,7,24,54,144,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,20,1,19,0,0.2,2019,1,baths,20,0,0,1,0,0,0,1,0,0,0,0
100,84,1,33.0,33.0,1,1,13.753490139352232,100.57333803320144,Entire home/apt,3,1.0,1,2,1221.0,24,365,1,0,0,28,282,31,4,1,4.87,4.84,4.97,4.9,4.97,4.97,4.84,1,32,32,0,0,1.66,773,1,bath,67,1,0,0,0,0,1,0,0,0,0,0
100,94,1,4.0,5.0,1,1,13.7371,100.5515,Private room,2,1.0,1,1,957.0,2,365,1,16,42,72,73,13,11,5,5.0,4.92,4.92,4.92,5.0,4.77,4.92,0,4,0,4,0,0.8,3488,1,private bath,25,0,0,1,0,0,0,0,0,1,0,0
100,100,0,3.0,3.0,1,1,13.75487026854342,100.53392386137692,Entire home/apt,4,2.0,2,2,2300.0,14,1000,1,5,35,45,305,7,7,1,4.86,4.86,4.86,5.0,5.0,5.0,4.86,1,2,2,0,0,0.72,1355,1,baths,49,1,0,0,0,0,0,1,0,0,0,0
98,98,0,68.0,70.0,1,1,13.760282901507306,100.57040890782426,Entire home/apt,5,1.0,2,3,4250.0,1,365,1,22,52,82,357,5,3,0,4.6,4.6,3.6,5.0,4.8,5.0,4.8,1,60,60,0,0,0.29,1859,1,bath,29,1,0,0,0,0,1,0,0,0,0,0
100,100,1,25.0,33.0,1,1,13.73655,100.56883,Entire home/apt,4,2.0,2,2,6675.0,2,100,1,8,25,54,145,53,36,2,4.98,4.98,4.96,5.0,4.98,4.79,4.91,1,23,23,0,0,2.57,2408,1,baths,44,1,0,0,0,0,0,1,0,0,0,0
100,100,0,10.0,30.0,1,1,13.822742798069395,100.60175295396824,Entire home/apt,5,3.0,3,3,7500.0,3,365,1,30,60,90,365,1,1,0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1,6,5,1,0,0.12,2314,1,baths,24,1,0,0,0,0,0,1,0,0,0,0
98,98,0,68.0,70.0,1,1,13.75902,100.56971,Entire home/apt,5,1.0,2,3,4250.0,1,365,1,22,52,82,357,1,1,0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,1,60,60,0,0,0.23,1859,1,bath,27,1,0,0,0,0,1,0,0,0,0,0
97,100,1,6.0,9.0,1,1,13.735203049914904,100.5528342070827,Private room,2,1.5,1,2,1036.0,2,365,1,22,51,81,82,36,22,2,4.97,4.97,4.89,4.94,5.0,4.72,4.97,0,6,0,4,2,1.8,775,1,baths,36,0,0,1,0,0,0,1,0,0,0,0
100,100,0,28.0,33.0,1,1,13.7285041048994,100.57217929512262,Entire home/apt,2,1.0,1,1,3000.0,5,365,1,4,7,14,30,48,27,2,4.92,4.96,4.81,4.9,5.0,4.85,4.79,0,6,6,0,0,2.35,4175,1,bath,60,1,0,0,0,0,1,0,0,0,0,0
100,99,1,10.0,13.0,1,1,13.736585414473506,100.5852840276474,Private room,2,1.0,1,1,1236.0,1,365,1,7,29,52,297,8,7,0,4.88,4.75,4.88,4.88,5.0,4.88,4.75,0,10,1,9,0,0.52,3915,1,private bath,25,0,0,1,0,0,0,0,0,1,0,0
99,99,0,56.0,57.0,1,1,13.7600667,100.569424,Entire home/apt,5,1.0,2,3,4676.0,1,365,1,22,52,82,357,32,29,0,4.59,4.72,4.69,4.91,4.91,4.91,4.63,1,51,51,0,0,1.84,3934,1,bath,29,1,0,0,0,0,1,0,0,0,0,0
100,100,0,3.0,4.0,1,1,13.75996,100.64579,Entire home/apt,4,2.0,2,2,1366.0,1,365,1,0,0,0,44,3,3,0,3.33,3.67,3.67,4.0,3.67,3.33,3.67,1,3,3,0,0,0.29,883,1,baths,12,1,0,0,0,0,0,1,0,0,0,0
94,100,0,13.0,17.0,1,1,13.658906407364624,100.63606801358918,Entire home/apt,2,1.0,1,1,929.0,10,1125,1,20,50,80,80,9,3,0,4.44,4.44,4.33,4.78,4.67,4.22,4.56,0,7,7,0,0,0.45,2847,1,bath,9,1,0,0,0,0,1,0,0,0,0,0
98,100,0,44.0,57.0,1,1,13.752081032442392,100.52904802939833,Private room,4,1.0,0,1,1800.0,1,365,1,23,53,83,358,37,17,1,4.78,4.73,4.84,4.84,4.95,4.92,4.81,1,41,30,10,0,1.81,3583,1,shared bath,21,0,0,1,0,0,0,0,0,0,1,0
100,98,0,6.0,7.0,1,1,13.716906,100.5166247,Entire home/apt,3,2.0,2,2,3200.0,30,90,1,0,8,14,97,16,8,1,5.0,5.0,4.94,5.0,5.0,5.0,4.81,0,4,4,0,0,0.79,3310,1,baths,39,1,0,0,0,0,0,1,0,0,0,0
100,100,0,88.0,153.0,1,1,13.789354,100.503786,Entire home/apt,3,1.0,2,2,1050.0,22,180,1,2,8,37,312,11,8,0,4.91,4.91,4.73,5.0,4.91,4.45,4.64,1,70,70,0,0,0.6,1996,1,bath,38,1,0,0,0,0,1,0,0,0,0,0
100,95,1,4.0,4.0,1,1,13.72407,100.57899,Private room,2,1.0,1,2,1799.0,2,365,1,25,50,79,354,15,11,1,4.87,4.87,4.93,5.0,5.0,4.73,4.87,0,3,1,2,0,0.78,4198,1,private bath,38,0,0,1,0,0,0,0,0,1,0,0
100,96,0,36.0,66.0,1,1,13.754390335202006,100.56350763198924,Entire home/apt,2,1.0,1,1,890.0,90,365,1,0,5,35,310,4,2,0,4.0,4.5,4.75,4.75,4.5,4.5,4.0,1,34,34,0,0,0.19,2164,1,bath,34,1,0,0,0,0,1,0,0,0,0,0
14,24,0,63.0,74.0,1,1,13.75375,100.56438,Entire home/apt,2,1.0,1,1,1300.0,30,365,1,0,28,58,333,1,1,0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,0,60,60,0,0,0.1,776,72,bath,15,1,0,0,0,0,1,0,0,0,0,0
99,58,1,87.0,90.0,1,1,13.78529,100.49356,Entire home/apt,2,1.5,1,1,680.0,30,365,1,11,41,71,263,2,1,0,5.0,5.0,5.0,5.0,5.0,4.0,4.5,0,87,87,0,0,0.15,2412,3,baths,32,1,0,0,0,0,0,1,0,0,0,0
